country,indicator,date,year_week,value,source,url
Lithuania,Daily hospital occupancy,28-06-2022,2022-W26,64,Country_Website,
Lithuania,Daily hospital occupancy,29-06-2022,2022-W26,71,Country_Website,
Lithuania,Daily hospital occupancy,30-06-2022,2022-W26,73,Country_Website,
Lithuania,Daily hospital occupancy,03-07-2022,2022-W26,78,Country_Website,
Lithuania,Daily hospital occupancy,04-07-2022,2022-W27,88,Country_Website,
Lithuania,Daily hospital occupancy,06-07-2022,2022-W27,91,Country_Website,
Lithuania,Daily hospital occupancy,07-07-2022,2022-W27,102,Country_Website,
Lithuania,Daily hospital occupancy,10-07-2022,2022-W27,102,Country_Website,
Lithuania,Daily hospital occupancy,11-07-2022,2022-W28,105,Country_Website,
Lithuania,Daily hospital occupancy,12-07-2022,2022-W28,92,Country_Website,
Lithuania,Daily hospital occupancy,27-07-2022,2022-W30,114,Country_Website,
Lithuania,Daily hospital occupancy,28-07-2022,2022-W30,122,Country_Website,
Lithuania,Daily hospital occupancy,31-07-2022,2022-W30,127,Country_Website,
Lithuania,Daily hospital occupancy,01-08-2022,2022-W31,151,Country_Website,
Lithuania,Daily hospital occupancy,02-08-2022,2022-W31,134,Country_Website,
Lithuania,Daily hospital occupancy,03-08-2022,2022-W31,126,Country_Website,
Lithuania,Daily hospital occupancy,04-08-2022,2022-W31,126,Country_Website,
Lithuania,Daily hospital occupancy,07-08-2022,2022-W31,126,Country_Website,
Lithuania,Daily hospital occupancy,08-08-2022,2022-W32,135,Country_Website,
Lithuania,Daily hospital occupancy,09-08-2022,2022-W32,126,Country_Website,
Lithuania,Daily hospital occupancy,10-08-2022,2022-W32,141,Country_Website,
Lithuania,Daily hospital occupancy,11-08-2022,2022-W32,142,Country_Website,
Lithuania,Daily hospital occupancy,15-08-2022,2022-W33,145,Country_Website,
Lithuania,Daily hospital occupancy,16-08-2022,2022-W33,166,Country_Website,
Lithuania,Daily hospital occupancy,17-08-2022,2022-W33,167,Country_Website,
Lithuania,Daily hospital occupancy,18-08-2022,2022-W33,169,Country_Website,
Lithuania,Daily hospital occupancy,21-08-2022,2022-W33,164,Country_Website,
Lithuania,Daily hospital occupancy,22-08-2022,2022-W34,160,Country_Website,
Lithuania,Daily hospital occupancy,23-08-2022,2022-W34,157,Country_Website,
Lithuania,Daily hospital occupancy,24-08-2022,2022-W34,145,Country_Website,
Lithuania,Daily hospital occupancy,25-08-2022,2022-W34,142,Country_Website,
Lithuania,Daily hospital occupancy,28-08-2022,2022-W34,125,Country_Website,
Lithuania,Daily hospital occupancy,29-08-2022,2022-W35,133,Country_Website,
Lithuania,Daily hospital occupancy,30-08-2022,2022-W35,124,Country_Website,
Lithuania,Daily hospital occupancy,31-08-2022,2022-W35,115,Country_Website,
Lithuania,Daily hospital occupancy,01-09-2022,2022-W35,106,Country_Website,
Lithuania,Daily hospital occupancy,04-09-2022,2022-W35,104,Country_Website,
Lithuania,Daily hospital occupancy,05-09-2022,2022-W36,97,Country_Website,
Lithuania,Daily hospital occupancy,06-09-2022,2022-W36,99,Country_Website,
Lithuania,Daily hospital occupancy,07-09-2022,2022-W36,97,Country_Website,
Lithuania,Daily hospital occupancy,08-09-2022,2022-W36,97,Country_Website,
Lithuania,Daily hospital occupancy,11-09-2022,2022-W36,112,Country_Website,
Lithuania,Daily hospital occupancy,12-09-2022,2022-W37,125,Country_Website,
Lithuania,Daily hospital occupancy,13-09-2022,2022-W37,131,Country_Website,
Lithuania,Daily hospital occupancy,14-09-2022,2022-W37,138,Country_Website,
Lithuania,Daily hospital occupancy,15-09-2022,2022-W37,153,Country_Website,
Lithuania,Daily hospital occupancy,18-09-2022,2022-W37,149,Country_Website,
Lithuania,Daily hospital occupancy,19-09-2022,2022-W38,155,Country_Website,
Lithuania,Daily hospital occupancy,20-09-2022,2022-W38,162,Country_Website,
Lithuania,Daily hospital occupancy,21-09-2022,2022-W38,162,Country_Website,
Lithuania,Daily hospital occupancy,22-09-2022,2022-W38,182,Country_Website,
Lithuania,Daily hospital occupancy,26-09-2022,2022-W39,177,Country_Website,
Lithuania,Daily hospital occupancy,27-09-2022,2022-W39,167,Country_Website,
Lithuania,Daily hospital occupancy,28-09-2022,2022-W39,163,Country_Website,
Lithuania,Daily hospital occupancy,29-09-2022,2022-W39,160,Country_Website,
Lithuania,Daily hospital occupancy,02-10-2022,2022-W39,156,Country_Website,
Lithuania,Daily hospital occupancy,03-10-2022,2022-W40,167,Country_Website,
Lithuania,Daily hospital occupancy,04-10-2022,2022-W40,155,Country_Website,
Lithuania,Daily hospital occupancy,05-10-2022,2022-W40,158,Country_Website,
Lithuania,Daily hospital occupancy,06-10-2022,2022-W40,173,Country_Website,
Lithuania,Daily hospital occupancy,09-10-2022,2022-W40,185,Country_Website,
Lithuania,Daily hospital occupancy,10-10-2022,2022-W41,198,Country_Website,
Lithuania,Daily hospital occupancy,11-10-2022,2022-W41,179,Country_Website,
Lithuania,Daily hospital occupancy,12-10-2022,2022-W41,186,Country_Website,
Lithuania,Daily hospital occupancy,13-10-2022,2022-W41,179,Country_Website,
Lithuania,Daily hospital occupancy,16-10-2022,2022-W41,160,Country_Website,
Lithuania,Daily hospital occupancy,17-10-2022,2022-W42,158,Country_Website,
Lithuania,Daily hospital occupancy,18-10-2022,2022-W42,156,Country_Website,
Lithuania,Daily hospital occupancy,19-10-2022,2022-W42,142,Country_Website,
Lithuania,Daily hospital occupancy,20-10-2022,2022-W42,131,Country_Website,
Lithuania,Daily hospital occupancy,23-10-2022,2022-W42,123,Country_Website,
Lithuania,Daily hospital occupancy,24-10-2022,2022-W43,126,Country_Website,
Lithuania,Daily hospital occupancy,25-10-2022,2022-W43,122,Country_Website,
Lithuania,Daily hospital occupancy,26-10-2022,2022-W43,113,Country_Website,
Lithuania,Daily hospital occupancy,27-10-2022,2022-W43,122,Country_Website,
Lithuania,Daily hospital occupancy,30-10-2022,2022-W43,101,Country_Website,
Lithuania,Daily hospital occupancy,02-11-2022,2022-W44,100,Country_Website,
Lithuania,Daily hospital occupancy,03-11-2022,2022-W44,101,Country_Website,
Lithuania,Daily hospital occupancy,06-11-2022,2022-W44,92,Country_Website,
Lithuania,Daily hospital occupancy,07-11-2022,2022-W45,107,Country_Website,
Lithuania,Daily hospital occupancy,08-11-2022,2022-W45,114,Country_Website,
Lithuania,Daily hospital occupancy,09-11-2022,2022-W45,102,Country_Website,
Lithuania,Daily hospital occupancy,10-11-2022,2022-W45,100,Country_Website,
Lithuania,Daily hospital occupancy,13-11-2022,2022-W45,99,Country_Website,
Lithuania,Daily hospital occupancy,14-11-2022,2022-W46,106,Country_Website,
Lithuania,Daily hospital occupancy,15-11-2022,2022-W46,104,Country_Website,
Lithuania,Daily hospital occupancy,16-11-2022,2022-W46,110,Country_Website,
Lithuania,Daily hospital occupancy,17-11-2022,2022-W46,109,Country_Website,
Lithuania,Daily hospital occupancy,21-11-2022,2022-W47,105,Country_Website,
Lithuania,Daily hospital occupancy,22-11-2022,2022-W47,95,Country_Website,
Lithuania,Daily hospital occupancy,23-11-2022,2022-W47,81,Country_Website,
Lithuania,Daily hospital occupancy,24-11-2022,2022-W47,88,Country_Website,
Lithuania,Daily hospital occupancy,27-11-2022,2022-W47,77,Country_Website,
Lithuania,Daily hospital occupancy,28-11-2022,2022-W48,78,Country_Website,
Lithuania,Daily hospital occupancy,29-11-2022,2022-W48,93,Country_Website,
Lithuania,Daily hospital occupancy,05-12-2022,2022-W49,148,Country_Website,
Lithuania,Daily hospital occupancy,06-12-2022,2022-W49,153,Country_Website,
Lithuania,Daily hospital occupancy,07-12-2022,2022-W49,173,Country_Website,
Lithuania,Daily hospital occupancy,08-12-2022,2022-W49,164,Country_Website,
Lithuania,Daily hospital occupancy,11-12-2022,2022-W49,153,Country_Website,
Lithuania,Daily hospital occupancy,12-12-2022,2022-W50,157,Country_Website,
Lithuania,Daily hospital occupancy,13-12-2022,2022-W50,157,Country_Website,
Lithuania,Daily hospital occupancy,14-12-2022,2022-W50,165,Country_Website,
Lithuania,Daily hospital occupancy,18-12-2022,2022-W50,141,Country_Website,
Lithuania,Daily hospital occupancy,20-12-2022,2022-W51,144,Country_Website,
Lithuania,Daily hospital occupancy,08-01-2023,2023-W01,133,Country_Website,
Lithuania,Daily hospital occupancy,09-01-2023,2023-W02,128,Country_Website,
Lithuania,Daily hospital occupancy,10-01-2023,2023-W02,118,Country_Website,
Lithuania,Daily hospital occupancy,11-01-2023,2023-W02,109,Country_Website,
Lithuania,Daily hospital occupancy,12-01-2023,2023-W02,104,Country_Website,
Lithuania,Daily hospital occupancy,15-01-2023,2023-W02,94,Country_Website,
Lithuania,Daily hospital occupancy,16-01-2023,2023-W03,94,Country_Website,
Lithuania,Daily hospital occupancy,17-01-2023,2023-W03,105,Country_Website,
Lithuania,Daily hospital occupancy,18-01-2023,2023-W03,112,Country_Website,
Lithuania,Daily hospital occupancy,19-01-2023,2023-W03,113,Country_Website,
Lithuania,Daily hospital occupancy,30-01-2023,2023-W05,107,Country_Website,
Lithuania,Daily hospital occupancy,31-01-2023,2023-W05,111,Country_Website,
Lithuania,Daily hospital occupancy,01-02-2023,2023-W05,118,Country_Website,
Lithuania,Daily hospital occupancy,02-02-2023,2023-W05,125,Country_Website,
Lithuania,Daily hospital occupancy,05-02-2023,2023-W05,130,Country_Website,
Lithuania,Daily hospital occupancy,06-02-2023,2023-W06,125,Country_Website,
Lithuania,Daily hospital occupancy,07-02-2023,2023-W06,116,Country_Website,
Lithuania,Daily hospital occupancy,08-02-2023,2023-W06,112,Country_Website,
Lithuania,Daily hospital occupancy,09-02-2023,2023-W06,126,Country_Website,
Lithuania,Daily hospital occupancy,12-02-2023,2023-W06,120,Country_Website,
Lithuania,Daily hospital occupancy,13-02-2023,2023-W07,124,Country_Website,
Lithuania,Daily hospital occupancy,14-02-2023,2023-W07,129,Country_Website,
Lithuania,Daily hospital occupancy,16-02-2023,2023-W07,109,Country_Website,
Lithuania,Daily hospital occupancy,19-02-2023,2023-W07,108,Country_Website,
Lithuania,Daily hospital occupancy,20-02-2023,2023-W08,115,Country_Website,
Lithuania,Daily hospital occupancy,21-02-2023,2023-W08,109,Country_Website,
Lithuania,Daily hospital occupancy,22-02-2023,2023-W08,113,Country_Website,
Lithuania,Daily hospital occupancy,28-02-2023,2023-W09,132,Country_Website,
Lithuania,Daily hospital occupancy,05-03-2023,2023-W09,117,Country_Website,
Lithuania,Daily hospital occupancy,06-03-2023,2023-W10,129,Country_Website,
Lithuania,Daily hospital occupancy,07-03-2023,2023-W10,128,Country_Website,
Lithuania,Daily hospital occupancy,09-03-2023,2023-W10,132,Country_Website,
Lithuania,Daily hospital occupancy,12-03-2023,2023-W10,133,Country_Website,
Lithuania,Daily hospital occupancy,13-03-2023,2023-W11,123,Country_Website,
Lithuania,Daily hospital occupancy,14-03-2023,2023-W11,120,Country_Website,
Lithuania,Daily hospital occupancy,15-03-2023,2023-W11,121,Country_Website,
Lithuania,Daily hospital occupancy,16-03-2023,2023-W11,126,Country_Website,
Lithuania,Daily hospital occupancy,19-03-2023,2023-W11,126,Country_Website,
Lithuania,Daily hospital occupancy,21-03-2023,2023-W12,115,Country_Website,
Lithuania,Daily hospital occupancy,22-03-2023,2023-W12,113,Country_Website,
Lithuania,Daily hospital occupancy,23-03-2023,2023-W12,117,Country_Website,
Lithuania,Daily hospital occupancy,26-03-2023,2023-W12,108,Country_Website,
Lithuania,Daily hospital occupancy,27-03-2023,2023-W13,105,Country_Website,
Lithuania,Daily hospital occupancy,28-03-2023,2023-W13,97,Country_Website,
Lithuania,Daily hospital occupancy,29-03-2023,2023-W13,97,Country_Website,
Lithuania,Daily hospital occupancy,30-03-2023,2023-W13,91,Country_Website,
Lithuania,Daily hospital occupancy,02-04-2023,2023-W13,83,Country_Website,
Lithuania,Daily hospital occupancy,03-04-2023,2023-W14,93,Country_Website,
Lithuania,Daily hospital occupancy,04-04-2023,2023-W14,86,Country_Website,
Lithuania,Daily hospital occupancy,05-04-2023,2023-W14,93,Country_Website,
Lithuania,Daily hospital occupancy,06-04-2023,2023-W14,93,Country_Website,
Lithuania,Daily hospital occupancy,18-04-2023,2023-W16,98,Country_Website,
Lithuania,Daily hospital occupancy,03-05-2023,2023-W18,75,Country_Website,
Lithuania,Daily hospital occupancy,04-05-2023,2023-W18,62,Country_Website,
Lithuania,Daily hospital occupancy,07-05-2023,2023-W18,62,Country_Website,
Lithuania,Daily hospital occupancy,08-05-2023,2023-W19,63,Country_Website,
Lithuania,Daily hospital occupancy,09-05-2023,2023-W19,57,Country_Website,
Lithuania,Daily hospital occupancy,10-05-2023,2023-W19,59,Country_Website,
Lithuania,Daily hospital occupancy,11-05-2023,2023-W19,64,Country_Website,
Lithuania,Daily hospital occupancy,14-05-2023,2023-W19,63,Country_Website,
Lithuania,Daily hospital occupancy,15-05-2023,2023-W20,65,Country_Website,
Lithuania,Daily hospital occupancy,16-05-2023,2023-W20,60,Country_Website,
Lithuania,Daily hospital occupancy,17-05-2023,2023-W20,67,Country_Website,
Lithuania,Daily hospital occupancy,18-05-2023,2023-W20,67,Country_Website,
Lithuania,Daily hospital occupancy,21-05-2023,2023-W20,62,Country_Website,
Lithuania,Daily hospital occupancy,22-05-2023,2023-W21,64,Country_Website,
Lithuania,Daily hospital occupancy,23-05-2023,2023-W21,61,Country_Website,
Lithuania,Daily hospital occupancy,25-05-2023,2023-W21,62,Country_Website,
Lithuania,Daily hospital occupancy,28-05-2023,2023-W21,36,Country_Website,
Lithuania,Daily hospital occupancy,29-05-2023,2023-W22,61,Country_Website,
Lithuania,Daily hospital occupancy,30-05-2023,2023-W22,48,Country_Website,
Lithuania,Daily hospital occupancy,31-05-2023,2023-W22,39,Country_Website,
Lithuania,Daily hospital occupancy,01-06-2023,2023-W22,43,Country_Website,
Lithuania,Daily hospital occupancy,06-06-2023,2023-W23,46,Country_Website,
Lithuania,Daily hospital occupancy,07-06-2023,2023-W23,47,Country_Website,
Lithuania,Daily hospital occupancy,08-06-2023,2023-W23,53,Country_Website,
Lithuania,Daily hospital occupancy,15-06-2023,2023-W24,50,Country_Website,
Lithuania,Daily hospital occupancy,27-06-2023,2023-W26,31,Country_Website,
Lithuania,Daily hospital occupancy,28-06-2023,2023-W26,31,Country_Website,
Lithuania,Daily hospital occupancy,29-06-2023,2023-W26,30,Country_Website,
Lithuania,Daily hospital occupancy,02-07-2023,2023-W26,25,Country_Website,
Lithuania,Daily hospital occupancy,03-07-2023,2023-W27,22,Country_Website,
Lithuania,Daily hospital occupancy,04-07-2023,2023-W27,18,Country_Website,
Lithuania,Daily hospital occupancy,06-07-2023,2023-W27,17,Country_Website,
Lithuania,Daily hospital occupancy,09-07-2023,2023-W27,16,Country_Website,
Lithuania,Daily hospital occupancy,10-07-2023,2023-W28,16,Country_Website,
Lithuania,Daily hospital occupancy,11-07-2023,2023-W28,17,Country_Website,
Lithuania,Daily ICU occupancy,17-03-2020,2020-W12,1,Surveillance,
Lithuania,Daily ICU occupancy,18-03-2020,2020-W12,1,Surveillance,
Lithuania,Daily ICU occupancy,19-03-2020,2020-W12,1,Surveillance,
Lithuania,Daily ICU occupancy,20-03-2020,2020-W12,1,Surveillance,
Lithuania,Daily ICU occupancy,21-03-2020,2020-W12,1,Surveillance,
Lithuania,Daily ICU occupancy,22-03-2020,2020-W12,1,Surveillance,
Lithuania,Daily ICU occupancy,23-03-2020,2020-W13,1,Surveillance,
Lithuania,Daily ICU occupancy,24-03-2020,2020-W13,1,Surveillance,
Lithuania,Daily ICU occupancy,08-04-2020,2020-W15,21,Surveillance,
Lithuania,Daily ICU occupancy,09-04-2020,2020-W15,21,Surveillance,
Lithuania,Daily ICU occupancy,10-04-2020,2020-W15,14,Surveillance,
Lithuania,Daily ICU occupancy,15-04-2020,2020-W16,14,Surveillance,
Lithuania,Daily ICU occupancy,16-04-2020,2020-W16,14,Surveillance,
Lithuania,Daily ICU occupancy,22-04-2020,2020-W17,17,Surveillance,
Lithuania,Daily ICU occupancy,04-05-2020,2020-W19,14,Surveillance,
Lithuania,Daily ICU occupancy,12-05-2020,2020-W20,12,Surveillance,
Lithuania,Daily ICU occupancy,14-05-2020,2020-W20,9,Surveillance,
Lithuania,Daily ICU occupancy,15-05-2020,2020-W20,10,Surveillance,
Lithuania,Daily ICU occupancy,21-05-2020,2020-W21,9,Surveillance,
Lithuania,Daily ICU occupancy,27-05-2020,2020-W22,5,Surveillance,
Lithuania,Daily ICU occupancy,06-10-2020,2020-W41,11,Country_Website,
Lithuania,Daily ICU occupancy,13-10-2020,2020-W42,22,Country_Website,
Lithuania,Daily ICU occupancy,14-10-2020,2020-W42,18,Country_Website,
Lithuania,Daily ICU occupancy,15-10-2020,2020-W42,17,Country_Website,
Lithuania,Daily ICU occupancy,16-10-2020,2020-W42,19,Country_Website,
Lithuania,Daily ICU occupancy,19-10-2020,2020-W43,20,Country_Website,
Lithuania,Daily ICU occupancy,20-10-2020,2020-W43,23,Country_Website,
Lithuania,Daily ICU occupancy,21-10-2020,2020-W43,21,Country_Website,
Lithuania,Daily ICU occupancy,22-10-2020,2020-W43,18,Country_Website,
Lithuania,Daily ICU occupancy,23-10-2020,2020-W43,26,Country_Website,
Lithuania,Daily ICU occupancy,26-10-2020,2020-W44,31,Country_Website,
Lithuania,Daily ICU occupancy,27-10-2020,2020-W44,32,Country_Website,
Lithuania,Daily ICU occupancy,28-10-2020,2020-W44,36,Country_Website,
Lithuania,Daily ICU occupancy,29-10-2020,2020-W44,34,Country_Website,
Lithuania,Daily ICU occupancy,30-10-2020,2020-W44,35,Country_Website,
Lithuania,Daily ICU occupancy,12-11-2020,2020-W46,83,Country_Website,
Lithuania,Daily ICU occupancy,13-11-2020,2020-W46,87,Country_Website,
Lithuania,Daily ICU occupancy,18-11-2020,2020-W47,93,Country_Website,
Lithuania,Daily ICU occupancy,19-11-2020,2020-W47,109,Country_Website,
Lithuania,Daily ICU occupancy,23-11-2020,2020-W48,126,Country_Website,
Lithuania,Daily ICU occupancy,24-11-2020,2020-W48,119,Country_Website,
Lithuania,Daily ICU occupancy,17-02-2021,2021-W07,90,Country_Website,
Lithuania,Daily ICU occupancy,18-02-2021,2021-W07,97,Country_Website,
Lithuania,Daily ICU occupancy,19-02-2021,2021-W07,97,Country_Website,
Lithuania,Daily ICU occupancy,20-02-2021,2021-W07,91,Country_Website,
Lithuania,Daily ICU occupancy,21-02-2021,2021-W07,95,Country_Website,
Lithuania,Daily ICU occupancy,22-02-2021,2021-W08,98,Country_Website,
Lithuania,Daily ICU occupancy,23-02-2021,2021-W08,88,Country_Website,
Lithuania,Daily ICU occupancy,24-02-2021,2021-W08,87,Country_Website,
Lithuania,Daily ICU occupancy,25-02-2021,2021-W08,76,Country_Website,
