,country,indicator,date,value
5517,Cyprus,Daily hospital occupancy,15-01-2021,200.0
5518,Cyprus,Daily hospital occupancy,16-01-2021,193.0
5519,Cyprus,Daily hospital occupancy,17-01-2021,208.0
5520,Cyprus,Daily hospital occupancy,18-01-2021,199.0
5521,Cyprus,Daily hospital occupancy,19-01-2021,194.0
5522,Cyprus,Daily hospital occupancy,20-01-2021,192.0
5523,Cyprus,Daily hospital occupancy,21-01-2021,184.0
5524,Cyprus,Daily hospital occupancy,22-01-2021,179.0
5525,Cyprus,Daily hospital occupancy,23-01-2021,174.0
5526,Cyprus,Daily hospital occupancy,24-01-2021,173.0
5527,Cyprus,Daily hospital occupancy,25-01-2021,164.0
5528,Cyprus,Daily hospital occupancy,26-01-2021,160.0
5529,Cyprus,Daily hospital occupancy,27-01-2021,155.0
5530,Cyprus,Daily hospital occupancy,28-01-2021,153.0
5531,Cyprus,Daily hospital occupancy,29-01-2021,145.0
5532,Cyprus,Daily hospital occupancy,30-01-2021,140.0
5533,Cyprus,Daily hospital occupancy,31-01-2021,140.0
5534,Cyprus,Daily hospital occupancy,01-02-2021,129.0
5535,Cyprus,Daily hospital occupancy,02-02-2021,121.0
5536,Cyprus,Daily hospital occupancy,03-02-2021,126.0
5537,Cyprus,Daily hospital occupancy,04-02-2021,112.0
5538,Cyprus,Daily hospital occupancy,05-02-2021,113.0
5539,Cyprus,Daily hospital occupancy,06-02-2021,112.0
5540,Cyprus,Daily hospital occupancy,07-02-2021,109.0
5541,Cyprus,Daily hospital occupancy,08-02-2021,103.0
5542,Cyprus,Daily hospital occupancy,09-02-2021,94.0
5543,Cyprus,Daily hospital occupancy,10-02-2021,95.0
5544,Cyprus,Daily hospital occupancy,11-02-2021,94.0
5545,Cyprus,Daily hospital occupancy,12-02-2021,86.0
5546,Cyprus,Daily hospital occupancy,13-02-2021,84.0
5547,Cyprus,Daily hospital occupancy,14-02-2021,87.0
5548,Cyprus,Daily hospital occupancy,15-02-2021,86.0
5549,Cyprus,Daily hospital occupancy,16-02-2021,86.0
5550,Cyprus,Daily hospital occupancy,17-02-2021,81.0
5551,Cyprus,Daily hospital occupancy,18-02-2021,81.0
5552,Cyprus,Daily hospital occupancy,19-02-2021,76.0
5553,Cyprus,Daily hospital occupancy,20-02-2021,77.0
5554,Cyprus,Daily hospital occupancy,21-02-2021,81.0
5555,Cyprus,Daily hospital occupancy,22-02-2021,76.0
5556,Cyprus,Daily hospital occupancy,23-02-2021,78.0
5557,Cyprus,Daily hospital occupancy,24-02-2021,81.0
5558,Cyprus,Daily hospital occupancy,25-02-2021,82.0
5559,Cyprus,Daily hospital occupancy,26-02-2021,80.0
5560,Cyprus,Daily hospital occupancy,27-02-2021,78.0
5561,Cyprus,Daily hospital occupancy,28-02-2021,88.0
5562,Cyprus,Daily hospital occupancy,01-03-2021,76.0
5563,Cyprus,Daily hospital occupancy,02-03-2021,79.0
5564,Cyprus,Daily hospital occupancy,03-03-2021,89.0
5565,Cyprus,Daily hospital occupancy,04-03-2021,101.0
5566,Cyprus,Daily hospital occupancy,05-03-2021,111.0
5567,Cyprus,Daily hospital occupancy,06-03-2021,126.0
5568,Cyprus,Daily hospital occupancy,07-03-2021,129.0
5569,Cyprus,Daily hospital occupancy,08-03-2021,145.0
5570,Cyprus,Daily hospital occupancy,09-03-2021,154.0
5571,Cyprus,Daily hospital occupancy,10-03-2021,165.0
5572,Cyprus,Daily hospital occupancy,11-03-2021,185.0
5573,Cyprus,Daily hospital occupancy,12-03-2021,195.0
5574,Cyprus,Daily hospital occupancy,13-03-2021,201.0
5575,Cyprus,Daily hospital occupancy,14-03-2021,205.0
5576,Cyprus,Daily hospital occupancy,15-03-2021,208.0
5577,Cyprus,Daily hospital occupancy,16-03-2021,221.0
5578,Cyprus,Daily hospital occupancy,17-03-2021,218.0
5579,Cyprus,Daily hospital occupancy,18-03-2021,212.0
5580,Cyprus,Daily hospital occupancy,19-03-2021,204.0
5581,Cyprus,Daily hospital occupancy,20-03-2021,201.0
5582,Cyprus,Daily hospital occupancy,21-03-2021,212.0
5583,Cyprus,Daily hospital occupancy,22-03-2021,217.0
5584,Cyprus,Daily hospital occupancy,23-03-2021,222.0
5585,Cyprus,Daily hospital occupancy,24-03-2021,211.0
5586,Cyprus,Daily hospital occupancy,25-03-2021,196.0
5587,Cyprus,Daily hospital occupancy,26-03-2021,196.0
5588,Cyprus,Daily hospital occupancy,27-03-2021,193.0
5589,Cyprus,Daily hospital occupancy,28-03-2021,196.0
5590,Cyprus,Daily hospital occupancy,29-03-2021,185.0
5591,Cyprus,Daily hospital occupancy,30-03-2021,177.0
5592,Cyprus,Daily hospital occupancy,31-03-2021,176.0
5593,Cyprus,Daily hospital occupancy,01-04-2021,190.0
5594,Cyprus,Daily hospital occupancy,02-04-2021,193.0
5595,Cyprus,Daily hospital occupancy,03-04-2021,199.0
5596,Cyprus,Daily hospital occupancy,04-04-2021,210.0
5597,Cyprus,Daily hospital occupancy,05-04-2021,196.0
5598,Cyprus,Daily hospital occupancy,06-04-2021,205.0
5599,Cyprus,Daily hospital occupancy,07-04-2021,210.0
5600,Cyprus,Daily hospital occupancy,08-04-2021,207.0
5601,Cyprus,Daily hospital occupancy,09-04-2021,205.0
5602,Cyprus,Daily hospital occupancy,10-04-2021,204.0
5603,Cyprus,Daily hospital occupancy,11-04-2021,225.0
5604,Cyprus,Daily hospital occupancy,12-04-2021,225.0
5605,Cyprus,Daily hospital occupancy,13-04-2021,228.0
5606,Cyprus,Daily hospital occupancy,14-04-2021,232.0
5607,Cyprus,Daily hospital occupancy,15-04-2021,251.0
5608,Cyprus,Daily hospital occupancy,16-04-2021,270.0
5609,Cyprus,Daily hospital occupancy,17-04-2021,270.0
5610,Cyprus,Daily hospital occupancy,18-04-2021,271.0
5611,Cyprus,Daily hospital occupancy,19-04-2021,284.0
5612,Cyprus,Daily hospital occupancy,20-04-2021,277.0
5613,Cyprus,Daily hospital occupancy,21-04-2021,291.0
5614,Cyprus,Daily hospital occupancy,22-04-2021,296.0
5615,Cyprus,Daily hospital occupancy,23-04-2021,297.0
5616,Cyprus,Daily hospital occupancy,24-04-2021,292.0
5617,Cyprus,Daily hospital occupancy,25-04-2021,301.0
5618,Cyprus,Daily hospital occupancy,26-04-2021,300.0
5619,Cyprus,Daily hospital occupancy,27-04-2021,292.0
5620,Cyprus,Daily hospital occupancy,28-04-2021,285.0
5621,Cyprus,Daily hospital occupancy,29-04-2021,279.0
5622,Cyprus,Daily hospital occupancy,30-04-2021,275.0
5623,Cyprus,Daily hospital occupancy,01-05-2021,274.0
5624,Cyprus,Daily hospital occupancy,02-05-2021,292.0
5625,Cyprus,Daily hospital occupancy,03-05-2021,276.0
5626,Cyprus,Daily hospital occupancy,04-05-2021,263.0
5627,Cyprus,Daily hospital occupancy,05-05-2021,246.0
5628,Cyprus,Daily hospital occupancy,06-05-2021,247.0
5629,Cyprus,Daily hospital occupancy,07-05-2021,237.0
5630,Cyprus,Daily hospital occupancy,08-05-2021,233.0
5631,Cyprus,Daily hospital occupancy,09-05-2021,224.0
5632,Cyprus,Daily hospital occupancy,10-05-2021,207.0
5633,Cyprus,Daily hospital occupancy,11-05-2021,189.0
5634,Cyprus,Daily hospital occupancy,12-05-2021,173.0
5635,Cyprus,Daily hospital occupancy,13-05-2021,167.0
5636,Cyprus,Daily hospital occupancy,14-05-2021,155.0
5637,Cyprus,Daily hospital occupancy,15-05-2021,156.0
5638,Cyprus,Daily hospital occupancy,16-05-2021,157.0
5639,Cyprus,Daily hospital occupancy,17-05-2021,150.0
5640,Cyprus,Daily hospital occupancy,18-05-2021,148.0
5641,Cyprus,Daily hospital occupancy,19-05-2021,148.0
5642,Cyprus,Daily hospital occupancy,20-05-2021,134.0
5643,Cyprus,Daily hospital occupancy,21-05-2021,120.0
5644,Cyprus,Daily hospital occupancy,22-05-2021,115.0
5645,Cyprus,Daily hospital occupancy,23-05-2021,115.0
5646,Cyprus,Daily hospital occupancy,24-05-2021,106.0
5647,Cyprus,Daily hospital occupancy,25-05-2021,97.0
5648,Cyprus,Daily hospital occupancy,26-05-2021,95.0
5649,Cyprus,Daily hospital occupancy,27-05-2021,82.0
5650,Cyprus,Daily hospital occupancy,28-05-2021,78.0
5651,Cyprus,Daily hospital occupancy,29-05-2021,74.0
5652,Cyprus,Daily hospital occupancy,30-05-2021,73.0
5653,Cyprus,Daily hospital occupancy,31-05-2021,70.0
5654,Cyprus,Daily hospital occupancy,01-06-2021,66.0
5655,Cyprus,Daily hospital occupancy,02-06-2021,57.0
5656,Cyprus,Daily hospital occupancy,03-06-2021,58.0
5657,Cyprus,Daily hospital occupancy,04-06-2021,52.0
5658,Cyprus,Daily hospital occupancy,05-06-2021,45.0
5659,Cyprus,Daily hospital occupancy,06-06-2021,50.0
5660,Cyprus,Daily hospital occupancy,07-06-2021,47.0
5661,Cyprus,Daily hospital occupancy,08-06-2021,45.0
5662,Cyprus,Daily hospital occupancy,09-06-2021,43.0
5663,Cyprus,Daily hospital occupancy,10-06-2021,47.0
5664,Cyprus,Daily hospital occupancy,11-06-2021,38.0
5665,Cyprus,Daily hospital occupancy,12-06-2021,33.0
5666,Cyprus,Daily hospital occupancy,13-06-2021,32.0
5667,Cyprus,Daily hospital occupancy,14-06-2021,30.0
5668,Cyprus,Daily hospital occupancy,15-06-2021,32.0
5669,Cyprus,Daily hospital occupancy,16-06-2021,38.0
5670,Cyprus,Daily hospital occupancy,17-06-2021,41.0
5671,Cyprus,Daily hospital occupancy,18-06-2021,45.0
5672,Cyprus,Daily hospital occupancy,19-06-2021,44.0
5673,Cyprus,Daily hospital occupancy,20-06-2021,46.0
5674,Cyprus,Daily hospital occupancy,21-06-2021,46.0
5675,Cyprus,Daily hospital occupancy,22-06-2021,47.0
5676,Cyprus,Daily hospital occupancy,23-06-2021,43.0
5677,Cyprus,Daily hospital occupancy,24-06-2021,47.0
5678,Cyprus,Daily hospital occupancy,25-06-2021,41.0
5679,Cyprus,Daily hospital occupancy,26-06-2021,43.0
5680,Cyprus,Daily hospital occupancy,27-06-2021,50.0
5681,Cyprus,Daily hospital occupancy,28-06-2021,54.0
5682,Cyprus,Daily hospital occupancy,29-06-2021,59.0
5683,Cyprus,Daily hospital occupancy,30-06-2021,54.0
5684,Cyprus,Daily hospital occupancy,01-07-2021,59.0
5685,Cyprus,Daily hospital occupancy,02-07-2021,54.0
5686,Cyprus,Daily hospital occupancy,03-07-2021,63.0
5687,Cyprus,Daily hospital occupancy,04-07-2021,71.0
5688,Cyprus,Daily hospital occupancy,05-07-2021,88.0
5689,Cyprus,Daily hospital occupancy,06-07-2021,89.0
5690,Cyprus,Daily hospital occupancy,07-07-2021,93.0
5691,Cyprus,Daily hospital occupancy,08-07-2021,107.0
5692,Cyprus,Daily hospital occupancy,09-07-2021,117.0
5693,Cyprus,Daily hospital occupancy,10-07-2021,125.0
5694,Cyprus,Daily hospital occupancy,11-07-2021,139.0
5695,Cyprus,Daily hospital occupancy,12-07-2021,153.0
5696,Cyprus,Daily hospital occupancy,13-07-2021,159.0
5697,Cyprus,Daily hospital occupancy,14-07-2021,165.0
5698,Cyprus,Daily hospital occupancy,15-07-2021,181.0
5699,Cyprus,Daily hospital occupancy,16-07-2021,190.0
5700,Cyprus,Daily hospital occupancy,17-07-2021,203.0
5701,Cyprus,Daily hospital occupancy,18-07-2021,218.0
5702,Cyprus,Daily hospital occupancy,19-07-2021,228.0
5703,Cyprus,Daily hospital occupancy,20-07-2021,231.0
5704,Cyprus,Daily hospital occupancy,21-07-2021,243.0
5705,Cyprus,Daily hospital occupancy,22-07-2021,264.0
5706,Cyprus,Daily hospital occupancy,23-07-2021,254.0
5707,Cyprus,Daily hospital occupancy,24-07-2021,259.0
5708,Cyprus,Daily hospital occupancy,25-07-2021,276.0
5709,Cyprus,Daily hospital occupancy,26-07-2021,270.0
5710,Cyprus,Daily hospital occupancy,27-07-2021,292.0
5711,Cyprus,Daily hospital occupancy,28-07-2021,286.0
5712,Cyprus,Daily hospital occupancy,29-07-2021,283.0
5713,Cyprus,Daily hospital occupancy,30-07-2021,279.0
5714,Cyprus,Daily hospital occupancy,31-07-2021,288.0
5715,Cyprus,Daily hospital occupancy,01-08-2021,301.0
5716,Cyprus,Daily hospital occupancy,02-08-2021,287.0
5717,Cyprus,Daily hospital occupancy,03-08-2021,289.0
5718,Cyprus,Daily hospital occupancy,04-08-2021,273.0
5719,Cyprus,Daily hospital occupancy,05-08-2021,293.0
5720,Cyprus,Daily hospital occupancy,06-08-2021,292.0
5721,Cyprus,Daily hospital occupancy,07-08-2021,285.0
5722,Cyprus,Daily hospital occupancy,08-08-2021,286.0
5723,Cyprus,Daily hospital occupancy,09-08-2021,278.0
5724,Cyprus,Daily hospital occupancy,10-08-2021,263.0
5725,Cyprus,Daily hospital occupancy,11-08-2021,264.0
5726,Cyprus,Daily hospital occupancy,12-08-2021,276.0
5727,Cyprus,Daily hospital occupancy,13-08-2021,259.0
5728,Cyprus,Daily hospital occupancy,14-08-2021,244.0
5729,Cyprus,Daily hospital occupancy,15-08-2021,240.0
5730,Cyprus,Daily hospital occupancy,16-08-2021,234.0
5731,Cyprus,Daily hospital occupancy,17-08-2021,232.0
5732,Cyprus,Daily hospital occupancy,18-08-2021,223.0
5733,Cyprus,Daily hospital occupancy,19-08-2021,208.0
5734,Cyprus,Daily hospital occupancy,20-08-2021,201.0
5735,Cyprus,Daily hospital occupancy,21-08-2021,194.0
5736,Cyprus,Daily hospital occupancy,22-08-2021,194.0
5737,Cyprus,Daily hospital occupancy,23-08-2021,196.0
5738,Cyprus,Daily hospital occupancy,24-08-2021,184.0
5739,Cyprus,Daily hospital occupancy,25-08-2021,181.0
5740,Cyprus,Daily hospital occupancy,26-08-2021,178.0
5741,Cyprus,Daily hospital occupancy,27-08-2021,159.0
5742,Cyprus,Daily hospital occupancy,28-08-2021,152.0
5743,Cyprus,Daily hospital occupancy,29-08-2021,157.0
5744,Cyprus,Daily hospital occupancy,30-08-2021,143.0
5745,Cyprus,Daily hospital occupancy,31-08-2021,138.0
5746,Cyprus,Daily hospital occupancy,01-09-2021,137.0
5747,Cyprus,Daily hospital occupancy,02-09-2021,134.0
5748,Cyprus,Daily hospital occupancy,03-09-2021,133.0
5749,Cyprus,Daily hospital occupancy,04-09-2021,133.0
5750,Cyprus,Daily hospital occupancy,05-09-2021,143.0
5751,Cyprus,Daily hospital occupancy,06-09-2021,139.0
5752,Cyprus,Daily hospital occupancy,07-09-2021,141.0
5753,Cyprus,Daily hospital occupancy,08-09-2021,131.0
5754,Cyprus,Daily hospital occupancy,09-09-2021,119.0
5755,Cyprus,Daily hospital occupancy,10-09-2021,117.0
5756,Cyprus,Daily hospital occupancy,11-09-2021,106.0
5757,Cyprus,Daily hospital occupancy,12-09-2021,112.0
5758,Cyprus,Daily hospital occupancy,13-09-2021,107.0
5759,Cyprus,Daily hospital occupancy,14-09-2021,103.0
5760,Cyprus,Daily hospital occupancy,15-09-2021,108.0
5761,Cyprus,Daily hospital occupancy,16-09-2021,97.0
5762,Cyprus,Daily hospital occupancy,17-09-2021,89.0
5763,Cyprus,Daily hospital occupancy,18-09-2021,96.0
5764,Cyprus,Daily hospital occupancy,19-09-2021,98.0
5765,Cyprus,Daily hospital occupancy,20-09-2021,93.0
5766,Cyprus,Daily hospital occupancy,21-09-2021,94.0
5767,Cyprus,Daily hospital occupancy,22-09-2021,89.0
5768,Cyprus,Daily hospital occupancy,23-09-2021,80.0
5769,Cyprus,Daily hospital occupancy,24-09-2021,77.0
5770,Cyprus,Daily hospital occupancy,25-09-2021,78.0
5771,Cyprus,Daily hospital occupancy,26-09-2021,79.0
5772,Cyprus,Daily hospital occupancy,27-09-2021,81.0
5773,Cyprus,Daily hospital occupancy,28-09-2021,84.0
5774,Cyprus,Daily hospital occupancy,29-09-2021,81.0
5775,Cyprus,Daily hospital occupancy,30-09-2021,79.0
5776,Cyprus,Daily hospital occupancy,01-10-2021,73.0
5777,Cyprus,Daily hospital occupancy,02-10-2021,73.0
5778,Cyprus,Daily hospital occupancy,03-10-2021,68.0
5779,Cyprus,Daily hospital occupancy,04-10-2021,65.0
5780,Cyprus,Daily hospital occupancy,05-10-2021,61.0
5781,Cyprus,Daily hospital occupancy,06-10-2021,59.0
5782,Cyprus,Daily hospital occupancy,07-10-2021,60.0
5783,Cyprus,Daily hospital occupancy,08-10-2021,64.0
5784,Cyprus,Daily hospital occupancy,09-10-2021,60.0
5785,Cyprus,Daily hospital occupancy,10-10-2021,60.0
5786,Cyprus,Daily hospital occupancy,11-10-2021,58.0
5787,Cyprus,Daily hospital occupancy,12-10-2021,60.0
5788,Cyprus,Daily hospital occupancy,13-10-2021,63.0
5789,Cyprus,Daily hospital occupancy,14-10-2021,60.0
5790,Cyprus,Daily hospital occupancy,15-10-2021,56.0
5791,Cyprus,Daily hospital occupancy,16-10-2021,51.0
5792,Cyprus,Daily hospital occupancy,17-10-2021,55.0
5793,Cyprus,Daily hospital occupancy,18-10-2021,57.0
5794,Cyprus,Daily hospital occupancy,19-10-2021,61.0
5795,Cyprus,Daily hospital occupancy,20-10-2021,64.0
5796,Cyprus,Daily hospital occupancy,21-10-2021,58.0
5797,Cyprus,Daily hospital occupancy,22-10-2021,57.0
5798,Cyprus,Daily hospital occupancy,23-10-2021,63.0
5799,Cyprus,Daily hospital occupancy,24-10-2021,63.0
5800,Cyprus,Daily hospital occupancy,25-10-2021,59.0
5801,Cyprus,Daily hospital occupancy,26-10-2021,57.0
5802,Cyprus,Daily hospital occupancy,27-10-2021,56.0
5803,Cyprus,Daily hospital occupancy,28-10-2021,59.0
5804,Cyprus,Daily hospital occupancy,29-10-2021,60.0
5805,Cyprus,Daily hospital occupancy,30-10-2021,58.0
5806,Cyprus,Daily hospital occupancy,31-10-2021,61.0
5807,Cyprus,Daily hospital occupancy,01-11-2021,68.0
5808,Cyprus,Daily hospital occupancy,02-11-2021,70.0
5809,Cyprus,Daily hospital occupancy,03-11-2021,67.0
5810,Cyprus,Daily hospital occupancy,04-11-2021,73.0
5811,Cyprus,Daily hospital occupancy,05-11-2021,73.0
5812,Cyprus,Daily hospital occupancy,06-11-2021,74.0
5813,Cyprus,Daily hospital occupancy,07-11-2021,69.0
5814,Cyprus,Daily hospital occupancy,08-11-2021,67.0
5815,Cyprus,Daily hospital occupancy,09-11-2021,71.0
5816,Cyprus,Daily hospital occupancy,10-11-2021,72.0
5817,Cyprus,Daily hospital occupancy,11-11-2021,80.0
5818,Cyprus,Daily hospital occupancy,12-11-2021,82.0
5819,Cyprus,Daily hospital occupancy,13-11-2021,82.0
5820,Cyprus,Daily hospital occupancy,14-11-2021,85.0
5821,Cyprus,Daily hospital occupancy,15-11-2021,88.0
5822,Cyprus,Daily hospital occupancy,16-11-2021,88.0
5823,Cyprus,Daily hospital occupancy,17-11-2021,81.0
5824,Cyprus,Daily hospital occupancy,18-11-2021,86.0
5825,Cyprus,Daily hospital occupancy,19-11-2021,85.0
5826,Cyprus,Daily hospital occupancy,20-11-2021,92.0
5827,Cyprus,Daily hospital occupancy,21-11-2021,105.0
5828,Cyprus,Daily hospital occupancy,22-11-2021,106.0
5829,Cyprus,Daily hospital occupancy,23-11-2021,115.0
5830,Cyprus,Daily hospital occupancy,24-11-2021,117.0
5831,Cyprus,Daily hospital occupancy,25-11-2021,110.0
5832,Cyprus,Daily hospital occupancy,26-11-2021,116.0
5833,Cyprus,Daily hospital occupancy,27-11-2021,118.0
5834,Cyprus,Daily hospital occupancy,28-11-2021,114.0
5835,Cyprus,Daily hospital occupancy,29-11-2021,116.0
5836,Cyprus,Daily hospital occupancy,30-11-2021,118.0
5837,Cyprus,Daily hospital occupancy,01-12-2021,116.0
5838,Cyprus,Daily hospital occupancy,02-12-2021,112.0
5839,Cyprus,Daily hospital occupancy,03-12-2021,111.0
5840,Cyprus,Daily hospital occupancy,04-12-2021,115.0
5841,Cyprus,Daily hospital occupancy,05-12-2021,119.0
5842,Cyprus,Daily hospital occupancy,06-12-2021,116.0
5843,Cyprus,Daily hospital occupancy,07-12-2021,118.0
5844,Cyprus,Daily hospital occupancy,08-12-2021,128.0
5845,Cyprus,Daily hospital occupancy,09-12-2021,139.0
5846,Cyprus,Daily hospital occupancy,10-12-2021,138.0
5847,Cyprus,Daily hospital occupancy,11-12-2021,145.0
5848,Cyprus,Daily hospital occupancy,12-12-2021,146.0
5849,Cyprus,Daily hospital occupancy,13-12-2021,149.0
5850,Cyprus,Daily hospital occupancy,14-12-2021,159.0
5851,Cyprus,Daily hospital occupancy,15-12-2021,157.0
5852,Cyprus,Daily hospital occupancy,16-12-2021,165.0
5853,Cyprus,Daily hospital occupancy,17-12-2021,171.0
5854,Cyprus,Daily hospital occupancy,18-12-2021,177.0
5855,Cyprus,Daily hospital occupancy,19-12-2021,175.0
5856,Cyprus,Daily hospital occupancy,20-12-2021,179.0
5857,Cyprus,Daily hospital occupancy,21-12-2021,176.0
5858,Cyprus,Daily hospital occupancy,22-12-2021,172.0
5859,Cyprus,Daily hospital occupancy,23-12-2021,162.0
5860,Cyprus,Daily hospital occupancy,24-12-2021,168.0
5861,Cyprus,Daily hospital occupancy,25-12-2021,157.0
5862,Cyprus,Daily hospital occupancy,26-12-2021,162.0
5863,Cyprus,Daily hospital occupancy,27-12-2021,161.0
5864,Cyprus,Daily hospital occupancy,28-12-2021,168.0
5865,Cyprus,Daily hospital occupancy,29-12-2021,174.0
5866,Cyprus,Daily hospital occupancy,30-12-2021,178.0
5867,Cyprus,Daily hospital occupancy,31-12-2021,180.0
5868,Cyprus,Daily hospital occupancy,01-01-2022,187.0
5869,Cyprus,Daily hospital occupancy,02-01-2022,203.0
5870,Cyprus,Daily hospital occupancy,03-01-2022,201.0
5871,Cyprus,Daily hospital occupancy,04-01-2022,209.0
5872,Cyprus,Daily hospital occupancy,05-01-2022,205.0
5873,Cyprus,Daily hospital occupancy,06-01-2022,235.0
5874,Cyprus,Daily hospital occupancy,07-01-2022,230.0
5875,Cyprus,Daily hospital occupancy,08-01-2022,244.0
5876,Cyprus,Daily hospital occupancy,09-01-2022,251.0
5877,Cyprus,Daily hospital occupancy,10-01-2022,245.0
5878,Cyprus,Daily hospital occupancy,11-01-2022,252.0
5879,Cyprus,Daily hospital occupancy,12-01-2022,266.0
5880,Cyprus,Daily hospital occupancy,13-01-2022,259.0
5881,Cyprus,Daily hospital occupancy,14-01-2022,257.0
5882,Cyprus,Daily hospital occupancy,15-01-2022,270.0
5883,Cyprus,Daily hospital occupancy,16-01-2022,270.0
5884,Cyprus,Daily hospital occupancy,17-01-2022,270.0
5885,Cyprus,Daily hospital occupancy,18-01-2022,257.0
5886,Cyprus,Daily hospital occupancy,19-01-2022,248.0
5887,Cyprus,Daily hospital occupancy,20-01-2022,244.0
5888,Cyprus,Daily hospital occupancy,21-01-2022,242.0
5889,Cyprus,Daily hospital occupancy,22-01-2022,240.0
5890,Cyprus,Daily hospital occupancy,24-01-2022,221.0
5891,Cyprus,Daily hospital occupancy,25-01-2022,223.0
5892,Cyprus,Daily hospital occupancy,26-01-2022,224.0
5893,Cyprus,Daily hospital occupancy,27-01-2022,226.0
5894,Cyprus,Daily hospital occupancy,28-01-2022,208.0
5895,Cyprus,Daily hospital occupancy,29-01-2022,203.0
5896,Cyprus,Daily hospital occupancy,30-01-2022,211.0
5897,Cyprus,Daily hospital occupancy,31-01-2022,204.0
5898,Cyprus,Daily hospital occupancy,01-02-2022,211.0
5899,Cyprus,Daily hospital occupancy,02-02-2022,235.0
5900,Cyprus,Daily hospital occupancy,03-02-2022,222.0
5901,Cyprus,Daily hospital occupancy,04-02-2022,218.0
5902,Cyprus,Daily hospital occupancy,05-02-2022,225.0
5903,Cyprus,Daily hospital occupancy,06-02-2022,224.0
5904,Cyprus,Daily hospital occupancy,07-02-2022,233.0
5905,Cyprus,Daily hospital occupancy,08-02-2022,206.0
5906,Cyprus,Daily hospital occupancy,09-02-2022,199.0
5907,Cyprus,Daily hospital occupancy,10-02-2022,198.0
5908,Cyprus,Daily hospital occupancy,11-02-2022,184.0
5909,Cyprus,Daily hospital occupancy,12-02-2022,180.0
5910,Cyprus,Daily hospital occupancy,13-02-2022,182.0
5911,Cyprus,Daily hospital occupancy,14-02-2022,177.0
5912,Cyprus,Daily hospital occupancy,15-02-2022,181.0
5913,Cyprus,Daily hospital occupancy,16-02-2022,175.0
5914,Cyprus,Daily hospital occupancy,17-02-2022,168.0
5915,Cyprus,Daily hospital occupancy,18-02-2022,170.0
5916,Cyprus,Daily hospital occupancy,19-02-2022,160.0
5917,Cyprus,Daily hospital occupancy,20-02-2022,162.0
5918,Cyprus,Daily hospital occupancy,21-02-2022,164.0
5919,Cyprus,Daily hospital occupancy,22-02-2022,157.0
5920,Cyprus,Daily hospital occupancy,23-02-2022,161.0
5921,Cyprus,Daily hospital occupancy,24-02-2022,167.0
5922,Cyprus,Daily hospital occupancy,25-02-2022,155.0
5923,Cyprus,Daily hospital occupancy,26-02-2022,152.0
